agno,region,provincia,comuna,lenguaje,matematicas
2007,la araucanía,cautín,villarrica,254.0,240.0
2007,metropolitana,santiago,vitacura,301.0,302.0
2007,valparaiso,valparaíso,viña del mar,258.0,253.0
2007,maule,linares,yerbas buenas,242.0,226.0
2007,biobío,biobío,yumbel,241.0,230.0
2007,biobío,ñuble,yungay,258.0,244.0
2007,valparaiso,petorca,zapallar,282.0,270.0
2007,biobío,ñuble,ñiquén,250.0,242.0
2007,metropolitana,santiago,ñuñoa,277.0,274.0
2008,aysén del general carlos ibáñez del campo,aysén,aysén,264.0,244.0
2008,valparaiso,san antonio,algarrobo,249.0,225.0
2008,metropolitana,melipilla,alhué,249.0,229.0
2008,biobío,biobío,alto biobío,203.0,186.0
2008,atacama,huasco,alto del carmen,243.0,231.0
2008,tarapacá,iquique,alto hospicio,250.0,236.0
2008,los lagos,chiloé,ancud,257.0,236.0
2008,coquimbo,elqui,andacollo,252.0,226.0
2008,la araucanía,malleco,angol,267.0,252.0
2008,antofagasta,antofagasta,antofagasta,256.0,241.0
2008,biobío,biobío,antuco,263.0,235.0
2008,biobío,arauco,arauco,260.0,243.0
2008,arica y parinacota,arica,arica,260.0,246.0
2008,metropolitana,maipo,buin,252.0,238.0
2008,biobío,ñuble,bulnes,253.0,243.0
2008,valparaiso,petorca,cabildo,255.0,239.0
2008,magallanes y de la antártica chilena,antártica chilena,cabo de hornos,286.0,266.0
2008,biobío,biobío,cabrero,269.0,256.0
2008,antofagasta,el loa,calama,257.0,245.0
2008,los lagos,llanquihue,calbuco,258.0,243.0
2008,atacama,copiapó,caldera,241.0,227.0
2008,valparaiso,quillota,calera,250.0,238.0
2008,metropolitana,maipo,calera de tango,271.0,260.0
2008,valparaiso,los andes,calle larga,239.0,226.0
2008,tarapacá,tamarugal,camiña,261.0,232.0
2008,coquimbo,choapa,canela,248.0,234.0
2008,la araucanía,cautín,carahue,246.0,226.0
2008,valparaiso,san antonio,cartagena,251.0,235.0
2008,valparaiso,valparaíso,casablanca,264.0,249.0
2008,los lagos,chiloé,castro,274.0,256.0
2008,valparaiso,san felipe,catemu,244.0,222.0
2008,maule,cauquenes,cauquenes,252.0,236.0
2008,biobío,arauco,cañete,259.0,241.0
2008,metropolitana,santiago,cerrillos,252.0,242.0
2008,metropolitana,santiago,cerro navia,248.0,236.0
2008,los lagos,palena,chaitén,262.0,238.0
2008,maule,cauquenes,chanco,244.0,225.0
2008,atacama,chañaral,chañaral,257.0,238.0
2008,biobío,concepción,chiguayante,265.0,253.0
2008,aysén del general carlos ibáñez del campo,general carrera,chile chico,252.0,232.0
2008,biobío,ñuble,chillán,264.0,251.0
2008,biobío,ñuble,chillán viejo,258.0,239.0
2008,libertador general bernardo o'higgins,colchagua,chimbarongo,257.0,239.0
2008,la araucanía,cautín,cholchol,233.0,204.0
2008,los lagos,chiloé,chonchi,256.0,235.0
2008,libertador general bernardo o'higgins,colchagua,chépica,248.0,237.0
2008,aysén del general carlos ibáñez del campo,aysén,cisnes,260.0,247.0
2008,biobío,ñuble,cobquecura,252.0,240.0
2008,los lagos,llanquihue,cochamó,244.0,225.0
2008,aysén del general carlos ibáñez del campo,capitán prat,cochrane,262.0,264.0
2008,libertador general bernardo o'higgins,cachapoal,codegua,256.0,240.0
2008,biobío,ñuble,coelemu,263.0,237.0
2008,aysén del general carlos ibáñez del campo,coyhaique,coyhaique,267.0,253.0
2008,biobío,ñuble,coihueco,251.0,229.0
2008,libertador general bernardo o'higgins,cachapoal,coinco,263.0,254.0
2008,maule,linares,colbún,258.0,237.0
2008,tarapacá,tamarugal,colchane,250.0,202.0
2008,metropolitana,chacabuco,colina,267.0,257.0
2008,la araucanía,malleco,collipulli,263.0,243.0
2008,libertador general bernardo o'higgins,cachapoal,coltauco,254.0,245.0
2008,coquimbo,limarí,combarbalá,265.0,248.0
2008,biobío,concepción,concepción,276.0,266.0
2008,metropolitana,santiago,conchalí,255.0,243.0
2008,valparaiso,valparaíso,concón,267.0,259.0
2008,maule,talca,constitución,272.0,262.0
2008,biobío,arauco,contulmo,251.0,225.0
2008,atacama,copiapó,copiapó,251.0,239.0
2008,coquimbo,elqui,coquimbo,258.0,245.0
2008,biobío,concepción,coronel,256.0,238.0
2008,los ríos,valdivia,corral,259.0,225.0
2008,la araucanía,cautín,cunco,251.0,232.0
2008,la araucanía,malleco,curacautín,256.0,237.0
2008,metropolitana,melipilla,curacaví,265.0,248.0
2008,los lagos,chiloé,curaco de vélez,261.0,242.0
2008,biobío,arauco,curanilahue,260.0,250.0
2008,la araucanía,cautín,curarrehue,248.0,222.0
2008,maule,talca,curepto,259.0,246.0
2008,maule,curicó,curicó,264.0,250.0
2008,los lagos,chiloé,dalcahue,260.0,247.0
2008,atacama,chañaral,diego de almagro,261.0,252.0
2008,libertador general bernardo o'higgins,cachapoal,doñihue,260.0,240.0
2008,metropolitana,santiago,el bosque,252.0,240.0
2008,biobío,ñuble,el carmen,261.0,247.0
2008,metropolitana,talagante,el monte,254.0,236.0
2008,valparaiso,san antonio,el quisco,247.0,228.0
2008,valparaiso,san antonio,el tabo,241.0,221.0
2008,maule,talca,empedrado,245.0,227.0
2008,la araucanía,malleco,ercilla,228.0,205.0
2008,metropolitana,santiago,estación central,265.0,252.0
2008,biobío,concepción,florida,256.0,241.0
2008,la araucanía,cautín,freire,250.0,228.0
2008,atacama,huasco,freirina,272.0,252.0
2008,los lagos,llanquihue,fresia,249.0,232.0
2008,los lagos,llanquihue,frutillar,263.0,239.0
2008,los lagos,palena,futaleufú,269.0,239.0
2008,los ríos,del ranco,futrono,248.0,226.0
2008,la araucanía,cautín,galvarino,242.0,222.0
2008,la araucanía,cautín,gorbea,257.0,230.0
2008,libertador general bernardo o'higgins,cachapoal,graneros,241.0,223.0
2008,aysén del general carlos ibáñez del campo,aysén,guaitecas,236.0,226.0
2008,valparaiso,quillota,hijuelas,250.0,236.0
2008,los lagos,palena,hualaihué,259.0,231.0
2008,maule,curicó,hualañé,252.0,246.0
2008,biobío,concepción,hualpén,261.0,252.0
2008,biobío,concepción,hualqui,245.0,226.0
2008,tarapacá,tamarugal,huara,231.0,214.0
2008,atacama,huasco,huasco,256.0,237.0
2008,metropolitana,santiago,huechuraba,257.0,247.0
2008,coquimbo,choapa,illapel,256.0,233.0
2008,metropolitana,santiago,independencia,265.0,255.0
2008,tarapacá,iquique,iquique,256.0,244.0
2008,metropolitana,talagante,isla de maipo,247.0,238.0
2008,valparaiso,isla de pascua,isla de pascua,236.0,228.0
2008,valparaiso,valparaíso,juan fernández,229.0,207.0
2008,metropolitana,santiago,la cisterna,265.0,254.0
2008,valparaiso,quillota,la cruz,252.0,245.0
2008,libertador general bernardo o'higgins,cardenal caro,la estrella,267.0,231.0
2008,metropolitana,santiago,la florida,263.0,252.0
2008,metropolitana,santiago,la granja,256.0,245.0
2008,coquimbo,elqui,la higuera,241.0,218.0
2008,valparaiso,petorca,la ligua,259.0,242.0
2008,metropolitana,santiago,la pintana,243.0,228.0
2008,metropolitana,santiago,la reina,281.0,274.0
2008,coquimbo,elqui,la serena,269.0,255.0
2008,los ríos,del ranco,la unión,263.0,244.0
2008,los ríos,del ranco,lago ranco,255.0,239.0
2008,aysén del general carlos ibáñez del campo,coyhaique,lago verde,243.0,220.0
2008,magallanes y de la antártica chilena,magallanes,laguna blanca,276.0,239.0
2008,biobío,biobío,laja,265.0,250.0
2008,metropolitana,chacabuco,lampa,249.0,234.0
2008,los ríos,valdivia,lanco,253.0,226.0
2008,libertador general bernardo o'higgins,cachapoal,las cabras,248.0,236.0
2008,metropolitana,santiago,las condes,301.0,299.0
2008,la araucanía,cautín,lautaro,252.0,229.0
2008,biobío,arauco,lebu,259.0,244.0
2008,maule,curicó,licantén,263.0,252.0
2008,valparaiso,quillota,limache,256.0,249.0
2008,maule,linares,linares,262.0,248.0
2008,libertador general bernardo o'higgins,cardenal caro,litueche,255.0,234.0
2008,valparaiso,san felipe,llaillay,250.0,232.0
2008,los lagos,llanquihue,llanquihue,256.0,235.0
2008,metropolitana,santiago,lo barnechea,291.0,284.0
2008,metropolitana,santiago,lo espejo,243.0,230.0
2008,metropolitana,santiago,lo prado,257.0,245.0
2008,libertador general bernardo o'higgins,colchagua,lolol,281.0,264.0
2008,la araucanía,cautín,loncoche,259.0,233.0
2008,maule,linares,longaví,258.0,240.0
2008,la araucanía,malleco,lonquimay,259.0,234.0
2008,valparaiso,los andes,los andes,254.0,237.0
2008,los ríos,valdivia,los lagos,253.0,231.0
2008,los lagos,llanquihue,los muermos,257.0,230.0
2008,la araucanía,malleco,los sauces,265.0,244.0
2008,coquimbo,choapa,los vilos,251.0,232.0
2008,biobío,arauco,los álamos,258.0,245.0
2008,biobío,biobío,los ángeles,257.0,240.0
2008,biobío,concepción,lota,259.0,238.0
2008,la araucanía,malleco,lumaco,250.0,235.0
2008,libertador general bernardo o'higgins,cachapoal,machalí,268.0,258.0
2008,metropolitana,santiago,macul,262.0,254.0
2008,metropolitana,santiago,maipú,265.0,256.0
2008,libertador general bernardo o'higgins,cachapoal,malloa,230.0,213.0
2008,libertador general bernardo o'higgins,cardenal caro,marchihue,259.0,247.0
2008,los ríos,valdivia,mariquina,260.0,234.0
2008,antofagasta,tocopilla,maría elena,238.0,214.0
2008,metropolitana,melipilla,maría pinto,236.0,216.0
2008,maule,talca,maule,242.0,233.0
2008,los lagos,llanquihue,maullín,258.0,243.0
2008,antofagasta,antofagasta,mejillones,237.0,216.0
2008,la araucanía,cautín,melipeuco,245.0,216.0
2008,metropolitana,melipilla,melipilla,256.0,241.0
2008,maule,curicó,molina,253.0,237.0
2008,coquimbo,limarí,monte patria,248.0,227.0
2008,libertador general bernardo o'higgins,cachapoal,mostazal,241.0,223.0
2008,biobío,biobío,mulchén,247.0,226.0
2008,los ríos,valdivia,máfil,249.0,226.0
2008,biobío,biobío,nacimiento,268.0,262.0
2008,libertador general bernardo o'higgins,colchagua,nancagua,254.0,242.0
2008,magallanes y de la antártica chilena,última esperanza,natales,257.0,250.0
2008,libertador general bernardo o'higgins,cardenal caro,navidad,254.0,234.0
2008,biobío,biobío,negrete,242.0,221.0
2008,biobío,ñuble,ninhue,250.0,226.0
2008,valparaiso,quillota,nogales,243.0,223.0
2008,la araucanía,cautín,nueva imperial,250.0,225.0
2008,libertador general bernardo o'higgins,cachapoal,olivar,249.0,237.0
2008,valparaiso,quillota,olmué,256.0,238.0
2008,los lagos,osorno,osorno,268.0,253.0
2008,coquimbo,limarí,ovalle,262.0,248.0
2008,metropolitana,talagante,padre hurtado,258.0,244.0
2008,la araucanía,cautín,padre las casas,249.0,228.0
2008,coquimbo,elqui,paihuano,256.0,233.0
2008,los ríos,valdivia,paillaco,256.0,236.0
2008,metropolitana,maipo,paine,256.0,243.0
2008,los lagos,palena,palena,226.0,198.0
2008,libertador general bernardo o'higgins,colchagua,palmilla,260.0,235.0
2008,los ríos,valdivia,panguipulli,257.0,227.0
2008,valparaiso,san felipe,panquehue,272.0,263.0
2008,valparaiso,petorca,papudo,279.0,264.0
2008,libertador general bernardo o'higgins,cardenal caro,paredones,248.0,233.0
2008,maule,linares,parral,264.0,251.0
2008,metropolitana,santiago,pedro aguirre cerda,252.0,239.0
2008,maule,talca,pelarco,251.0,229.0
2008,maule,cauquenes,pelluhue,250.0,241.0
2008,biobío,ñuble,pemuco,255.0,234.0
2008,maule,talca,pencahue,248.0,229.0
2008,biobío,concepción,penco,269.0,253.0
2008,libertador general bernardo o'higgins,colchagua,peralillo,259.0,245.0
2008,la araucanía,cautín,perquenco,248.0,235.0
2008,valparaiso,petorca,petorca,252.0,227.0
2008,libertador general bernardo o'higgins,cachapoal,peumo,267.0,254.0
2008,metropolitana,talagante,peñaflor,258.0,243.0
2008,metropolitana,santiago,peñalolén,252.0,242.0
2008,tarapacá,tamarugal,pica,261.0,257.0
2008,libertador general bernardo o'higgins,cachapoal,pichidegua,251.0,237.0
2008,libertador general bernardo o'higgins,cardenal caro,pichilemu,250.0,234.0
2008,biobío,ñuble,pinto,247.0,230.0
2008,metropolitana,cordillera,pirque,245.0,234.0
2008,la araucanía,cautín,pitrufquén,258.0,238.0
2008,libertador general bernardo o'higgins,colchagua,placilla,249.0,224.0
2008,biobío,ñuble,portezuelo,256.0,232.0
2008,magallanes y de la antártica chilena,tierra del fuego,porvenir,257.0,233.0
2008,tarapacá,tamarugal,pozo almonte,236.0,215.0
2008,magallanes y de la antártica chilena,tierra del fuego,primavera,304.0,290.0
2008,metropolitana,santiago,providencia,301.0,296.0
2008,valparaiso,valparaíso,puchuncaví,263.0,252.0
2008,la araucanía,cautín,pucón,267.0,245.0
2008,metropolitana,santiago,pudahuel,251.0,242.0
2008,metropolitana,cordillera,puente alto,257.0,247.0
2008,los lagos,llanquihue,puerto montt,266.0,249.0
2008,los lagos,osorno,puerto octay,251.0,221.0
2008,los lagos,llanquihue,puerto varas,267.0,254.0
2008,libertador general bernardo o'higgins,colchagua,pumanque,286.0,281.0
2008,coquimbo,limarí,punitaqui,241.0,232.0
2008,magallanes y de la antártica chilena,magallanes,punta arenas,267.0,252.0
2008,los lagos,chiloé,puqueldón,273.0,247.0
2008,los lagos,osorno,purranque,257.0,234.0
2008,la araucanía,malleco,purén,250.0,221.0
2008,valparaiso,san felipe,putaendo,256.0,236.0
2008,arica y parinacota,parinacota,putre,258.0,245.0
2008,los lagos,osorno,puyehue,246.0,220.0
2008,los lagos,chiloé,queilén,271.0,241.0
2008,los lagos,chiloé,quellón,251.0,231.0
2008,los lagos,chiloé,quemchi,275.0,244.0
2008,biobío,biobío,quilaco,237.0,220.0
2008,metropolitana,santiago,quilicura,261.0,252.0
2008,biobío,biobío,quilleco,247.0,223.0
2008,valparaiso,quillota,quillota,263.0,249.0
2008,biobío,ñuble,quillón,255.0,238.0
2008,valparaiso,valparaíso,quilpué,262.0,253.0
2008,los lagos,chiloé,quinchao,268.0,245.0
2008,libertador general bernardo o'higgins,cachapoal,quinta de tilcoco,243.0,229.0
2008,metropolitana,santiago,quinta normal,262.0,249.0
2008,valparaiso,valparaíso,quintero,256.0,244.0
2008,biobío,ñuble,quirihue,255.0,237.0
2008,libertador general bernardo o'higgins,cachapoal,rancagua,259.0,245.0
2008,maule,curicó,rauco,245.0,233.0
2008,metropolitana,santiago,recoleta,258.0,245.0
2008,la araucanía,malleco,renaico,258.0,234.0
2008,metropolitana,santiago,renca,257.0,246.0
2008,libertador general bernardo o'higgins,cachapoal,rengo,254.0,241.0
2008,libertador general bernardo o'higgins,cachapoal,requínoa,250.0,235.0
2008,maule,linares,retiro,255.0,230.0
2008,valparaiso,los andes,rinconada,234.0,223.0
2008,maule,curicó,romeral,268.0,252.0
2008,biobío,ñuble,ránquil,253.0,234.0
2008,los ríos,del ranco,río bueno,262.0,243.0
2008,maule,talca,río claro,246.0,227.0
2008,coquimbo,limarí,río hurtado,251.0,233.0
2008,aysén del general carlos ibáñez del campo,general carrera,río ibáñez,265.0,237.0
2008,los lagos,osorno,río negro,255.0,234.0
2008,la araucanía,cautín,saavedra,233.0,200.0
2008,maule,curicó,sagrada familia,267.0,255.0
2008,coquimbo,choapa,salamanca,258.0,239.0
2008,valparaiso,san antonio,san antonio,261.0,242.0
2008,metropolitana,maipo,san bernardo,251.0,237.0
2008,biobío,ñuble,san carlos,264.0,249.0
2008,maule,talca,san clemente,256.0,239.0
2008,valparaiso,los andes,san esteban,238.0,225.0
2008,biobío,ñuble,san fabián,242.0,216.0
2008,valparaiso,san felipe,san felipe,259.0,240.0
2008,libertador general bernardo o'higgins,colchagua,san fernando,268.0,253.0
2008,magallanes y de la antártica chilena,magallanes,san gregorio,285.0,268.0
2008,biobío,ñuble,san ignacio,242.0,229.0
2008,maule,linares,san javier,258.0,242.0
2008,metropolitana,santiago,san joaquín,254.0,240.0
2008,metropolitana,cordillera,san josé de maipo,247.0,226.0
2008,los lagos,osorno,san juan de la costa,244.0,214.0
2008,metropolitana,santiago,san miguel,275.0,263.0
2008,biobío,ñuble,san nicolás,246.0,234.0
2008,los lagos,osorno,san pablo,256.0,228.0
2008,metropolitana,melipilla,san pedro,249.0,235.0
2008,antofagasta,el loa,san pedro de atacama,264.0,229.0
2008,biobío,concepción,san pedro de la paz,255.0,246.0
2008,maule,talca,san rafael,252.0,234.0
2008,metropolitana,santiago,san ramón,254.0,246.0
2008,biobío,biobío,san rosendo,219.0,199.0
2008,libertador general bernardo o'higgins,cachapoal,san vicente,269.0,252.0
2008,biobío,biobío,santa bárbara,241.0,214.0
2008,libertador general bernardo o'higgins,colchagua,santa cruz,267.0,248.0
2008,biobío,concepción,santa juana,254.0,234.0
2008,valparaiso,san felipe,santa maría,243.0,220.0
2008,metropolitana,santiago,santiago,280.0,270.0
2008,valparaiso,san antonio,santo domingo,277.0,263.0
2008,antofagasta,antofagasta,sierra gorda,236.0,227.0
2008,metropolitana,talagante,talagante,268.0,259.0
2008,maule,talca,talca,262.0,249.0
2008,biobío,concepción,talcahuano,268.0,257.0
2008,antofagasta,antofagasta,taltal,231.0,200.0
2008,la araucanía,cautín,temuco,266.0,250.0
2008,maule,curicó,teno,262.0,256.0
2008,la araucanía,cautín,teodoro schmidt,248.0,221.0
2008,atacama,copiapó,tierra amarilla,223.0,201.0
2008,metropolitana,chacabuco,til til,236.0,229.0
2008,biobío,arauco,tirúa,263.0,240.0
2008,antofagasta,tocopilla,tocopilla,240.0,227.0
2008,la araucanía,cautín,toltén,252.0,229.0
2008,biobío,concepción,tomé,273.0,257.0
2008,magallanes y de la antártica chilena,última esperanza,torres del paine,275.0,261.0
2008,aysén del general carlos ibáñez del campo,capitán prat,tortel,298.0,260.0
2008,la araucanía,malleco,traiguén,262.0,243.0
2008,biobío,ñuble,treguaco,247.0,223.0
2008,biobío,biobío,tucapel,244.0,223.0
2008,los ríos,valdivia,valdivia,274.0,259.0
2008,atacama,huasco,vallenar,249.0,233.0
2008,valparaiso,valparaíso,valparaíso,254.0,242.0
2008,maule,curicó,vichuquén,259.0,241.0
2008,la araucanía,malleco,victoria,243.0,222.0
2008,coquimbo,elqui,vicuña,250.0,230.0
2008,la araucanía,cautín,vilcún,268.0,251.0
2008,maule,linares,villa alegre,255.0,239.0
2008,valparaiso,valparaíso,villa alemana,260.0,249.0
2008,la araucanía,cautín,villarrica,261.0,243.0
2008,metropolitana,santiago,vitacura,306.0,304.0
2008,valparaiso,valparaíso,viña del mar,262.0,253.0
2008,maule,linares,yerbas buenas,247.0,236.0
2008,biobío,biobío,yumbel,241.0,225.0
2008,biobío,ñuble,yungay,259.0,244.0
2008,valparaiso,petorca,zapallar,261.0,257.0
2008,biobío,ñuble,ñiquén,249.0,232.0
2008,metropolitana,santiago,ñuñoa,286.0,278.0
2009,aysén del general carlos ibáñez del campo,aysén,aysén,255.0,242.0
2009,valparaiso,san antonio,algarrobo,256.0,239.0
2009,metropolitana,melipilla,alhué,243.0,232.0
2009,biobío,biobío,alto biobío,224.0,194.0
2009,atacama,huasco,alto del carmen,254.0,238.0
2009,tarapacá,iquique,alto hospicio,247.0,236.0
2009,los lagos,chiloé,ancud,256.0,246.0
2009,coquimbo,elqui,andacollo,260.0,237.0
2009,la araucanía,malleco,angol,266.0,257.0
2009,antofagasta,antofagasta,antofagasta,262.0,251.0
2009,biobío,biobío,antuco,243.0,223.0
2009,biobío,arauco,arauco,273.0,266.0
2009,arica y parinacota,arica,arica,261.0,254.0
2009,metropolitana,maipo,buin,255.0,246.0
2009,biobío,ñuble,bulnes,258.0,245.0
2009,valparaiso,petorca,cabildo,253.0,247.0
2009,magallanes y de la antártica chilena,antártica chilena,cabo de hornos,268.0,258.0
2009,biobío,biobío,cabrero,258.0,251.0
2009,antofagasta,el loa,calama,261.0,246.0
2009,los lagos,llanquihue,calbuco,246.0,237.0
2009,atacama,copiapó,caldera,254.0,247.0
2009,valparaiso,quillota,calera,252.0,242.0
2009,metropolitana,maipo,calera de tango,266.0,263.0
2009,valparaiso,los andes,calle larga,251.0,235.0
2009,arica y parinacota,arica,camarones,203.0,177.0
